Banco Ahorro Famsa,Servicios financieros,MX,https://www.bafamsa.com/responsabilidad-social.php,NA,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Caja Popular Mexicana,Servicios financieros,MX,https://www.cpm.coop/,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Grupo Marítimo Industrial,Alimentos,MX,http://www.grupomar.com/,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
AIG Seguros México,Seguros y fianzas,EU,https://www.aig.com.mx,ND,1,1,0,0.5,1,0,0.5,0,0.5,1,0,1,0.5,1,1,0,.,0,.,0,0,0,.,0.5,0.5,0,.,1,+1 877 244-2210,0.5,1,1,1,1,1,0.5
Mead Johnson Nutricionales de México,Alimentos,EU,http://www.mead-johnson.com.mx/,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Grupo Perc Energéticos,Petróleo y gas,MX,http://www.grupoperc.com,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Provident México,Servicios financieros,RU,https://www.provident.com.mx,ND,0,1,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0.5
Grupo Mexicano de Seguros,Seguros y fianzas,MX,http://www.gmx.com.mx,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Afore Banamex,Afore,EU,https://www.aforebanamex.com.mx/#home,ND,1,1,0,0.5,1,0,0.5,0.5,0.5,1,1,1,1,0,0,1,"Anteponer los intereses de Citi a largo plazo sobre las ganancias a corto plazo, además de generar los mejores resultados para nuestros accionistas.",1,Pago facilitador,0.5,0,0,.,0.5,0.5,1,ethicsconcern@citi.com,1,866-384-4299,0.5,1,0,0.5,1,0.5,0.5
Chinoin,Química farmacéutica,MX,http://www.chinoin.com,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Adecco México,Servicios profesionales,SUI,http://www.adecco.com.mx,nd,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Playa Hotels & Resorts México,Hotelería y turismo,EU,http://es.playaresorts.com,ND,1,1,0,1,1,0,0.5,0,0,1,0,0,1,1,0.5,1,"""A “conflict of interest” occurs when a person’s direct or indirect personal interest conflicts with (or even appears to conflict with) the interests of the Company, any member of the Company Group, or the Company Group as a whole.""",0,.,0,0,1,"""The Nominating Committee has overall responsibility for adopting, revising and interpreting this Code. The Compliance Officer is responsible for the implementation and administration of this Code.""",0.5,0.5,1,Compliance.officer@Playaresorts.com,1,01800 8450501,0.5,1,1,0.5,0,0,0.5
Grupo P.I. Mabe,Cuidado personal,BEL,http://www.gpomabe.com.mx/,ND,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0.5
SKF de México,Automotriz y autopartes,SUE,http://www.skf.com/mx,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,0,1,1,1,0
CompuSoluciones,Computación y servicios,MX,https://www.compusoluciones.com,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0.5,0,.,0,.,0,0,1,1,1,1,1
Axalta Coating Systems México,Química y petroquímica,EU,http://www.axaltacs.com/mx/es_ES.html,NA,1,1,1,1,1,0,0.5,0,0.5,0,0,1,1,0,0,1,A conflict of interest situation can arise when someone takes actions or has interests that may make it difficult to perform his or her company work objectively and effectively.,0,.,0,0,1,"The Audit Committee has established procedures for the receipt, investigation and resolution of whistleblower reports. All reports of possible violations of the Code or applicable laws will be evaluated promptly and investigated, where appropriate.",1,0.5,1,reports@lighthouse-services.com,1,+ 001 800 216 1288,0,1,1,1,0,0,1
Grupo Costamex,Hotelería y turismo,MX,https://royal-holiday.com/es/mx/,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Fonacot,Servicios financieros,MX,http://www.fonacot.gob.mx,ND,0,1,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,1,"Se refiere a aquellas situaciones en las que el juicio de un sujeto, en lo alusivo a un interés primario para él o ella, y la integridad de sus acciones, tienden a estar indebidamente influenciadas por un interés secundario, mismo que frecuentemente responde a un interés de tipo económico o personal.",0,.,0,0,0,.,0.5,0.5,1,denuncia.etica@fonacot.gob.mx,0,.,0.5,0,1,1,1,1,1
Scotia Inverlat Casa de Bolsa,Servicios financieros,CAN,https://www.scotiabank.com.mx/es-mx/personas/default.aspx?gclid=CJTPx4XJ0dECFUYaaQodtEINag,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Copachisa,Construcción,MX,http://www.copachisa.com/,NA,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0.5
Grupo Senda,Logística y transporte,MX,http://ticket.gruposenda.com/,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
PolyOne,Química y petroquímica,EU,http://www.polyone.com,http://www.polyone.com/company/policies-and-governance,1,1,0,1,1,0,0.5,0,0,0,0,1,0.5,1,0.5,1,"Some of the more common conflicts of interest may arise when you: • Take part in activities that compete with, or appear to compete with, our company’s interests • Receive any personal or financial benefit from, have a financial interest in, work for, or provide services for a company that does or is seeking to do business with us or a competidor • Let your business decisions be influenced, or appear to be influenced, by personal or family interests or friendships—for example, where businesses you or a member of your family own or operate seek to do business with PolyOne • Do outside work (including board service) that negatively impacts your job performance or interferes with your responsibilities to PolyOne • Use company property, information or resources for your personal benefit or the benefit of others • Hire, supervise or have a direct or indirect line of reporting to a family member, including in-laws, or someone with whom you have a romantic relationship",1,Soborno,0,0,0,.,0.5,0.5,1,Ethics.Officer@PolyOne.com,1,"""001-800-840-7907 001-866-737-6850 """,0.5,1,1,0.5,0,0,1
CIBanco,Servicios financieros,MX,http://www.cibanco.com/es/cibanco/home,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Toks Restaurantes,Restaurantes,MX,https://www.toks.com.mx/,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,0,1,1,1,0.5
Compañía Minera Autlán,Minería,MX,http://www.autlan.com.mx,http://www.autlan.com.mx/autlan/responsabilidad-empresarial-2/,0,1,0,0.5,1,0,0.5,0,0,0,0,0,1,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,0,1,1,1,0.5
Grupo Christus Muguerza,Servicios de salud,MX,http://www.christusmuguerza.com.mx,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Eli Lilly de México,Química farmacéutica,EU,https://www.lilly.com.mx/,ND,0,1,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,0.5,0,0,0.5
Kuo Transmisiones,Automotriz y autopartes,MX,http://www.kuo.com.mx,ND,1,1,0,1,1,0,0.5,0,0.5,0,0,1,1,1,0.5,1,"El conflicto de interés se origina cuando nuestros intereses o conductas personales comprometen, o parecieran comprometer, la capacidad de actuar en defensa de los mejores intereses de la empresa. ",0,.,0,0,1,"El Comité Ejecutivo a través del Comité de Auditoria, es el responsable de dar cumplimiento a la aplicación del Código de Ética.",0.5,0.5,1,denunciaskuo@kuo.com.mx,1,01 800 700 GKUO (01 800 700 4586),0.5,1,1,1,1,1,1
HSBC Seguros,Seguros y fianzas,RU,http://www.hsbc.com,NA,1,1,1,1,1,0,0.5,0.5,0.5,0,0,0,0.5,0,1,1,"Un “conflicto de interés” surge cuando el interés personal en una transacción, o una obligación para con terceros, entra en conflicto con tus obligaciones para con Grupo Financiero HSBC y/o sus clientes.",0,.,0.5,0.5,1,"Las áreas de Cumplimiento y Relaciones Laborales serán las instancias competentes para examinar y determinar las infracciones cometidas por incumplimiento al Código de Conducta, el área de Relaciones Laborales será la encargada de imponer las sanciones acordes a los incumplimientos",1,0.5,1,Mexico_dime@hsbc.com.mx.,1,57 21 63 80 (internamente extensión 6380),0.5,0,1,0.5,0.5,0,0
Novartis Farmacéutica,Química farmacéutica,SUI,https://www.novartis.com.mx,https://www.novartis.com/about-us/corporate-responsibility/resources/codes-policies-guidelines#ui-id-1=3,1,1,1,0.5,1,0.5,0.5,0.5,0,1,1,1,1,0,1,1,"En su Política de Conflicto de Interés se define así: ""Se puede producir un conflicto de intereses cuando un colaborador antepone sus intereses personales a los de Novartis y cuando dichos intereses personales influyen de forma indebida en su criterio comercial, sus decisiones o acciones en la empresa. Estas situaciones pueden afectar tanto a las personas estrechamente vinculadas con el colaborador que se definen a continuación como a sus amigos. Emitir juicios, tomar decisiones o emprender acciones cuando nos enfrentamos a un conflicto de intereses puede dificultar el desempeño objetivo y eficaz de las labores en Novartis y puede tener consecuencias legales y regulatorias. Novartis define los conflictos de intereses de forma amplia: conflictos de intereses reales (el colaborador se enfrenta a un conflicto real y existente), potenciales (el colaborador se encuentra o podría encontrarse en una situación que podría dar lugar a un conflicto de intereses) y percibidos (el colaborador se encuentra o podría encontrarse en una situación que podría percibirse como conflictiva, aunque de hecho no sea así).""",1,"Soborno, Pago facilitador",0.5,0.5,1,"La Política Antisoborno cuenta con un numeral de Responsabilidades e implementación, en el cual se indica que los Directivos de Novartis deberán establecer sistemas de incentivos y de evaluación del rendimiento según corresponda, así mismo se señala que el titular de ésta política es el Departamento de Integridad Corporativa y Cumplimiento (Group Integrity &Compliance) quien debe ejercer la función de monitoreo.",0.5,0.5,1,business.practicesofficer@novartis.com,0,.,0.5,1,1,0.5,1,0.5,0.5
Grupo Financiero Mifel,Servicios financieros,MX,http://mifel.com.mx/Portal/?id_category=1#,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Grupo Gicsa,Construcción,MX,http://www.gicsa.com.mx,ND,0,1,0,0.5,1,0,0.5,0,0,0,0,0,0.5,0,0.5,0,.,0,.,0,0,1,"GICSA cuenta con un Comité de Auditoría, que dará seguimiento al Código de ética. El Comité podrá tomar decisiones relacionadas con el mismo en cualquier caso que se requiera.",0.5,0.5,1,lineaeticagicsa@kpmg.com.mx,1,01 800 845 0074,0.5,1,1,1,1,1,1
Kuroda Electric México,Equipo eléctrico,JAP,http://www.kuroda-electric.co.jp,ND,0,1,0,0,0,0,0.5,0,0,0,0,1,0.5,0,0,0,.,0,.,0,0,0,.,0.5,0,0,.,0,.,0,0,1,0.5,0,0,1
Afore Sura (Grupo Sura),Afore,COL,https://www.suramexico.com/suramexico/,NA,1,1,1,1,1,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,1,"Se entiende que hay conflicto de interés, entre otros cuando: 1.-Existen intereses contrapuestos entre cualquier colaborador y los intereses de SURA Asset Management o de sus clientes, que puedan llevar a aquel a adoptar decisiones o ejecutar actos que van en beneficio propio o de terceros y en detrimento de los intereses de SURA Asset Management de sus clientes. 2.- Exista cualquier circunstancia que pueda restarle independencia, equidad u objetividad a la actuación de cualquier colaborador y ello pueda ir en detrimento de los intereses de SURA Asset Management y/o de sus clientes. ",0,.,0.5,0.5,1,Las áreas de Legal y Cumplimiento y de Talento HUmano son las responsables de difundir y supervisar el respeto y el cumplimiento de los Principicos de SURA contenidos en el presente código.,0.5,0.5,1,lineaetica@sura-am.com,1,+52 (55) 53451040,0.5,1,1,1,1,1,0.5
Actinver Casa de Bolsa,Servicios financieros,MX,https://www.actinver.com/webcenter/portal/Actinver/;jsessionid=yc8QY5YpvzQKvw62xnjMjrHCvgTbVvynk09pcMS6NsTrHQ2cLzhz!793527260!NONE?_afrLoop=736028459792492#!%40%40%3F_afrLoop%3D736028459792492%26_adf.ctrl-state%3D1b3gllq39o_4,NA,1,1,0,1,0,0,0.5,0,0.5,0,0,1,1,0,0,1,"Se entienden como aquellas situaciones en las que el juicio de un individuo -concerniente a su interés primario- y la integridad de una acción, tiende a estar indebidamente influenciados por un interés secundario, de tipo generalmente económico o personal.",0,.,0,0,1,A través del Departamento de Compliance,1,0.5,0,.,0,.,0,0,0,1,1,1,1
Techint Ingeniería y Construcción,Construcción,ITA/ARG,http://www.techint-ingenieria.com/es/countries/méxico,ND,1,1,0,1,1,0,0.5,0,0,1,0,1,1,0,0.5,1,"Existe un conflicto de intereses, real o potencial, cuando las relaciones del personal con terceros pudieran afectar los intereses de las Compañías. En sus relaciones con clientes, proveedores, intermediarios comerciales, contratistas y competidores, los empleados deben privilegiar los intereses de las Compañías por sobre cualquier situación que pudiera representar un beneficio personal real o potencial para sí mismos o para personas allegadas.",0,.,0,0,1,Mencionan un Comité de Auditoría encargado de supervisar el cumplimiento del código de conducta,0.5,0.5,0,.,1,01-800-123-3106,0.5,1,1,0.5,1,0.5,1
Hitss Solutions,Computación y servicios,MX,http://www.globalhitss.com,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Financiera Rural,Servicios financieros,MX,http://www.fnd.gob.mx/Paginas/FNDIni.aspx,NA,1,1,0,1,1,0,0.5,0,0.5,0,0,0,0.5,0,0,1,"Situaciones en las que mis intereses personales o profesionales puedan entrar en conflicto con los intereses de la ""Financiera"" o de los terceros.",0,.,0,0,1,A través del Comité de Ética y el Órgano Interno de Control,0.5,0.5,0,.,0,.,0,0,1,1,1,1,0
Primero Mining México,Minería,CAN,http://www.primeromining.com/,nd,1,1,0,0.5,1,0,0.5,0,0,1,0,0,1,1,0.5,1,"""Un """"conflicto de intereses” puede surgir cuando el cargo o las responsabilidades de una persona en Primero presentan la oportunidad de un beneficio personal (lo que incluye un beneficio para una persona o entidad relacionada con usted), diferente a la recompensa normal de su empleo o de su cargo como directivo. """,0,.,0,0,0,.,0.5,0.5,0,.,1,18002533222,0.5,1,1,0.5,1,0.5,1
Corpovael Inmobiliaria,Construcción,MX,http://www.caduinmobiliaria.com,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Grupo Celanese,Química y petroquímica,EU,http://www.celanese.com.mx/mx-mx/,https://secure.ethicspoint.com/domain/media/en/gui/35728/index.html,1,1,1,0,1,0,0.5,0,0,0,0,1,0.5,0,0,1,"""The Company trusts you to make decisions and take actions on its behalf in order to grow shareholder value. Loyalty to our Company means ensuring that personal interests do not interfere with that trust. A conflict of interest may arise when our business actions appear to be influenced by personal benefit or relationships.""",0,.,0,0,0,.,0.5,0.5,0,.,1,01-800-288-2782,0.5,0,1,0.5,0.5,0,0.5
Pascual Boing,Bebidas y cervezas,MX,http://www.pascual.com.mx/,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Peugeot México,Armadora,FRA,http://www.peugeot.com.mx,ND,0,1,0,0.5,0,0,0.5,0,0,1,0,0,0.5,0,0,1,"Estas situaciones se producen cuando un trabajador o una persona allegada al mismo o su socio, puede obtener provecho personal de una transacción llevada a cabo en nombre de una empresa del Grupo, especialmente con clientes y proveedores.",0,.,0,0,0,.,0,0.5,0,.,1,0180 - 0123 - 3143 ,0.5,0,0,0,1,0.5,0.5
Dulces de la Rosa,Confitería y chocolates,MX,http://dulcesdelarosa.com.mx,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Innophos Mexicana,Química y petroquímica,EU,http://www.innophos.com/sp/,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Grupo Bursátil Mexicano GBM,Servicios financieros,MX,http://www.gbm.com.mx/,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Helvex,Accesorios para baños,MX,http://www.helvex.com,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Caterpillar Crédito,Servicios financieros,MX,https://www.catfinancial.com/es_MX.html,http://www.caterpillar.com/es/company/code-of-conduct.html,1,1,0,1,1,0,0.5,0,0,1,1,0,0.5,0,1,0,.,0,.,0,0,0,.,0,0.5,1,BusinessPractices@cat.com,1,001-800-300-7898,0.5,1,1,0.5,0.5,0,0.5
Oracle México,Computación y servicios,EU,https://www.oracle.com/mx,https://www.oracle.com/lad/corporate/citizenship/index.html,1,1,1,0.5,1,0,0.5,0,0.5,1,1,1,1,1,1,1,The term “conflict of interest” describes any circumstance that could cast doubt on your ability to act in Oracle’s best interests and to exercise sound business judgment unclouded by personal interests or divided loyalties.,0,.,0.5,0,0,.,0.5,0.5,0,.,1,800-679-7417.,0.5,0,1,0.5,0,0,1
Grupo Indi,Construcción,MX,http://grupoindi.mx/,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,1,NA ,0,0,0,.,0,.,0,0,1,1,1,1,0
General de Seguros,Seguros y fianzas,MX,http://www.generaldeseguros.mx,ND,0,1,1,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,.,0,.,0,0,0,.,0.5,0.5,0,.,0,.,0.5,0,1,1,1,1,1
Brown - Forman Tequila México,Bebidas y cervezas,EU,https://www.brown-forman.com,na,1,1,0,1,1,0,0.5,0,0,1,0,1,1,0,0,1,"A conflict of interest is anything you or your family and friends are personally involved with which conflicts with the interests of the Company, or that might make it difficult to do your job or that clouds your judgment",0,.,0,0,1,"Human Resources representative, Ethics and Compliance, the Legal Department, Internal Audit, or any Director or Senior Executive.",0,0.5,1,brownforman.ethicspoint.com,1,866-832-4920.,0.5,0,1,0.5,0.5,0,0.5
Atento México,Servicios profesionales,EU,http://www.atento.com/locations/mexico,NA,1,1,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,0.5,1,0.5,1
Afore Profuturo GNP,Afore,MX,http://www.profuturo.mx/content/wps/portal/Grupo-Profuturo/,NA,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,.,0,.,0.5,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Solvay México,Química y petroquímica,BEL,http://www.solvay.mx/es/index.html,ND,1,1,0,0.5,1,0,0.5,0,0,1,1,1,0.5,0,0,0,.,0,.,0.5,0.5,1,"""En Solvay existe un departamento independiente para administrar y supervisar la implementación del Código Ético y el programa de Ética y Cumplimiento relacionado.""",0,0.5,0,.,0,.,0.5,1,0,0.5,1,0.5,0
Evraz NA México,Siderurgia y metalurgia,RUS,https://www.evrazna.com/,nd,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0.5,0,.,1,1-800-826-6762.,0.5,0,1,0.5,0,0,0.5
Super del Norte,Comercio Autoservicio,MX,www.superdelndrte.com.mx,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Bansefi,Servicios financieros,MX,http://www.gob.mx/bansefi,NA,1,1,0,0,1,0,0,0.5,0,0,0,0,1,1,0.5,1,La definición está compuesta por todas las prohibiciones que marca la ley.,0,.,0,0,1,A través del Comité de Ética y Prevención del Conflicto de Interés. También participa la Contraloría Interna.,1,0.5,0,.,0,.,0,0,1,1,1,1,0.5
Agroasemex,Seguros y fianzas,MX,http://www.gob.mx/agroasemex,NA,1,1,0,0,1,0,0,0.5,0,1,0,0,0.5,0,0,0,.,0,.,0,0,1,A través del Comité de Ética y el Comité de Prevención del Conflicto de Interés,0.5,0.5,0,.,0,.,0,0,1,1,1,1,0.5
Omega Corp,Construcción,MX,http://grupo-omega.com,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Promotora Ambiental,Servicios básicos,MX,https://www.pasa.mx/,NA,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,0,1,1,1,0
Valeant Farmacéutica,Química farmacéutica,CAN,http://www.valeant.com.mx,ND,1,1,0,0.5,1,0,0.5,0,0,1,0,0,1,1,0.5,1,Los conflictos de interés pueden surgir en prácticamente cualquier área de las operaciones de la Empresa. Debemos evitar intereses personales que se contrapongan con los de la Empresa o que puedan o parezcan influir en nuestro criterio o acciones al realizar nuestras obligaciones.,0,.,0,0,1,Se menciona un oficial de cumplimiento pero no es claro como monitorea el código.,0.5,0.5,0,.,1,001-8008407907,0.5,1,1,1,1,1,1
Plexus Electrónica,Electrónica,EU,www.plexus.com.mx,ND,1,1,1,1,1,0,0.5,0.5,0,1,1,1,0.5,0,0,0,.,0,.,0.5,0,0,.,0,0.5,0,.,1,01-800 288-2872 ,0.5,1,1,1,1,1,0.5
Grupo Mexicano de Desarrollo (GMD),Construcción,MX,http://www.gmd.com.mx,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Iké Asistencia,Seguros y fianzas,MX,http://ikeasistencia.com,NA,1,1,1,1,1,0,0.5,0,0,0,0,1,1,1,0.5,1,cualquier conflicto que pudiera llegar a generarse entre nuestros beneficios personales y los de la compañía.,0,.,0,0,1,ESTRUCTURA ADMINISTRATIVA:  La administración de este Código de Ética se distribuye de la siguiente manera: •Del Consejo de Administración •Autorizar el Código de Ética y sus modificaciones •Autorizar su publicación •De los Consejeros •Cumplir con lo establecido en éste Código. •Firmar anualmente una carta de compromiso. •De la Secretaría del Consejo •Verificar que todos los Consejeros firmen anualmente las cartas de compromiso. •Informar a los Consejeros sobre el Sistema de Denuncias. •Entregar a los Consejeros las adecuaciones que se realicen al Código de Ética.,1,0.5,1,eticaempresarial@ikeasistencia.com,0,.,0.5,0,1,1,1,1,0.5
Wabtec de México,Automotriz y autopartes,EU,http://www.wabtecdemexico.com/esp/,ND,1,1,0,0,1,0,0.5,0,0,1,0,0,1,0,0,1,"En código de conducta se indica lo siguiente: ""A conflict of interest exists when your personal interests or activities, or those of a family member, influence or interfere with the obligation to perform your job in the best interest of Wabtec. If you or someone closely associated with you may gain personally from Wabtec activity, then you should consider whether there is a conflict. Therefore you should avoid situations that might interfere, or appear to interfere, with your obligations to Wabtec. It is impractical to describe all of these situations in which conflicts may arise, but examples include: business or investment interests, outside employment or gifts from customers, suppliers or vendors. It is your responsibility to promptly disclose any situation that may be, or even appear to be, a conflict of interest.""",0,.,0.5,0,1,En el código de conducta se le asigna la responsabilidad de monitoreo de éste al Ethics Compliance Officer.,0.5,0.5,1,reportline@tnwinc.com,1,001-800-658-5454,0.5,1,1,0.5,0,0,0.5
Werner,Logística y transporte,EU,http://investor.werner.com/corporate-governance/governance-documents-and-committee-composition/default.aspx,http://s2.q4cdn.com/713129332/files/doc_downloads/corporate_governance/Code-of-Corporate-Conduct-(2-18-11).pdf,1,1,1,1,1,0,0.5,0.5,0,1,0,0,0.5,0,0,0,.,0,.,0,0,0,.,0,0.5,1,"Executive Vice-President and General Counsel Werner Enterprises, Inc. P.O. Box 45308 Omaha, NE 68145 ",0,.,0,1,1,0.5,0,0,0
H&M México,Comercio departamental,SUE,http://www.hm.com/mx,http://about.hm.com/en/about-us/corporate-governance.html,0,1,1,1,1,0,0.5,0,0,0,0,0,1,0,1,1,"El código de conducta indica lo sguiente: ""Conflicts of interest may arise if your personal interests compete or conflict with the interests of the Company. You should avoid any actual or imaginable situations that could damage your integrity and/or risk putting H&M’s interests and/or reputation at stake.""",0,.,0,0,0,.,0.5,0.5,1,whistleblowing@hm.com,0,.,0.5,0,1,0.5,0,0,0.5
Stabilus México,Maquinaria y equipo,LUX,http://www.stabilus.com/es/,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,0.5,1,0.5,0
Fibra Macquarie México,Servicios inmobiliarios,MX,http://www.fibramacquarie.com/,ND,1,1,0,0.5,1,0,0.5,0.5,0.5,1,1,1,1,1,0.5,0,.,0,.,0,0,0,.,0.5,0.5,0,.,0,.,0.5,0,1,0.5,0,0,0
Seguros Afirme,Seguros y fianzas,MX,https://www.afirme.com/Portal/Portal.do,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Cerrey,Maquinaria y equipo,MX,http://www.cerrey.com.mx,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
Stanley Black and Decker México,Maquinaria y equipo,EU,http://www.blackanddecker.com.mx/es/,https://www.google.com.mx/search?q=black+and+decker+ethics&oq=black+and+decker+ethics&aqs=chrome..69i57.11675j0j8&sourceid=chrome&ie=UTF-8,1,1,1,1,1,0,0.5,0.5,0.5,0,0,1,1,1,1,0,.,0,.,0.5,0.5,0,.,0.5,0.5,0,.,1,800-319-3358,0.5,1,1,0.5,0.5,0,0.5
AstraZeneca,Química farmacéutica,RU,https://www.astrazeneca.com/country-sites/mexico.html,https://www.astrazeneca.com/sustainability/ethical-business-practices.html,1,1,1,0.5,1,0.5,0.5,0.5,0,1,1,0,1,0,1,1,"Conflicto de Intereses se refiere a situaciones en las que intereses, actividades o asociaciones personales, financieras o de otro tipo fuera de la Compañía pueden influir o comprometer, o se podría interpretar que influyen o comprometen, las tareas y decisiones profesionales de un Empleado o Tercero que provee Servicios.",1,"Soborno, Pago facilitador",0.5,0,1,"En la Política Anticorrupción se indica que en la medida que corresponda, las Unidades de negocios deben establecer Procedimientos Pertinentes, a fin de asegurar el cumplimiento de los requisitos de esta Política y los Estándares Globales que la sustentan, que incluyan requisitos para que el monitoreo o la auditoría sean suficientes, por lo que se entiende que deben existir controles a ésta.",0.5,0.5,1,GlobalCompliance@astrazeneca.com,1,+ 1 503 748 0641,0.5,1,0,0.5,0.5,0,0.5
Fibra Prologis,Servicios inmobiliarios,MX,http://www.fibraprologis.com,ND,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,.,0,0,0,.,0,.,0,0,1,1,1,1,0
